Integrated Canine Data Commons (ICDC) Cross Mapping																																	hide	hide	hide	hide	hide	hide																				
ICDC Model (WHAT IS VERSION NUMBER?)									Comparative Oncology Trials Consortium (COTC007B) (WHAT IS VERSION NUMBER?)								National Center for Advancing Translational Sciences (NCATS) (WHAT IS VERSION NUMBER?)								PRE-medical Cancer Immunotherapy Network Canine Trials (PRECINCT V1.0.20180918)								NCI Thesaurus (NCIt)			CDISC CDASH v2.1			CDISC SDTM IG v3.3 SENDIG-AR v1.0											BRIDG v5.3.1								
Node	Property	Element Type	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	NCIt Concept Code	NCIt Preferred Term	NCIt Definition	SDTM Domain	SDTM Variable	SDTM É	Domain	Variable	Variable Label	Type	CodeList	Role	Notes	Core	"Codelist NCIt 
C-Code"	CT Term	"CT NCIt 
C-Code"	Mapping Path	Class	Element	Element Type	Data Type	Cardinality	Description	Review By	"Comments, Issues & Rationale"
vital_signs	date_of_vital_signs	Property																																																"StudySubject > PerformedObservation.dateRange WHERE PerformedObservation > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"		
vital_signs	ecg	Property																																																							ICDC team	Q:  Is this the actual wave form or is it an assessment of the ECG?
vital_signs	modified_ecog	Property																																																							ICDC team	Q:  Is this a performance status kind of test?
vital_signs	patient_weight	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""weight"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	phase	Property																																																							ICDC team	Q:  Is this the same phase referenced elsewhere in other nodes?  Need definition
vital_signs	pulse	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""pulse"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	pulse_ox	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""pulse ox"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	respiration_pattern	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""respiration pattern"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	respiration_rate	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""respiration rate"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	systolic_bp	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""systolic bp"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	on_visit > visit	Node																																																"StudySubject > PerformedObservation [vital signs] > PerformedActivityRelationship WHERE PerformedActivityRelationship.typeCode = ""composition""  AND PerformedActivityRelationship > PerformedActivity [visit]"	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."		
NEW ROWS ADDED BELOW																																																										
file	of_assay > assay	Relation																																																GAP							ICDC team	"GAP, no support for any kind of file or document; need more information to propose a new mapping
(assuming assay is essentially a kind of observation result)"
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
